Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
dcdgu007,drug_use,,radio,N/A,"7, N/A",,,NA,NA,NA,[dcdgu001] = '1',,,NA,,NA,NA
dcdgu008,drug_use,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu001] = '1',,,NA,,NA,NA
cdgu6b,drug_use,,descriptive,"
CURRENT FREQUENCY
",,,,NA,NA,NA,[dcdgu001] = '1',,,NA,,NA,NA
dcdgu009,drug_use,,radio,How often do you usually use marijuana or hashish?,"1, Tried fewer than 10 times | 2, Less than once a week | 3, Once or twice a week | 4, Three to five times a week | 5, Almost every day | 6, Two to three times a day | 7, More than three times daily | 9, Unknown",,,NA,NA,NA,[dcdgu001] = '1',,LV,NA,,NA,NA
cdgu7a,drug_use,,descriptive,"
If past use but no current use:
 When did you stop using marijuana or hashish?",,,,NA,NA,NA,[dcdgu001] = '1',,,NA,,NA,NA
dcdgu010,drug_use,,text,N of Weeks,,WEEKS,number,NA,NA,NA,[dcdgu001] = '1',,,NA,,NA,NA
dcdgu011,drug_use,,text,N of Months,,MONTHS,number,NA,NA,NA,[dcdgu001] = '1',,,NA,,NA,NA
dcdgu012,drug_use,,text,N of Years,,YEARS,number,NA,NA,NA,[dcdgu001] = '1',,,NA,,NA,NA
cdgu7,drug_use,,descriptive,"
CONSEQUENCES
",,,,NA,NA,NA,[dcdgu001] = '1',,,NA,,NA,NA
dcdgu013,drug_use,,radio,"When you used marijuana or hashish regularly (or the most) did you ever act silly, wild or reckless?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu001] = '1',,,NA,dcdgu013,NA,NA
dcdgu014,drug_use,,radio,"When using marijuana or hashish, did your mind ever play tricks on you so you started to interpret ordinary things as having special meaning? Did you get suspicious or ""paranoid,"" have visions, hear voices, or have funny sensations?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu001] = '1',,,NA,dcdgu013,NA,NA
cdgu8,drug_use,,descriptive,"

SOLVENTS/INHALENTS (LIKE SNIFFING GLUE OR PAINT)
",,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu015,drug_use,,radio,"Have you ever used any inhalants like glue, cleaning fluid, gasoline or paint to get high?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu015,NA,NA
dcdgu016,drug_use,,radio,"Have you ever used amyl nitrite or 'poppers,' 'whippets,' or 'rush' to get high, or any other substance to get high?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu015,NA,NA
cdgu9,drug_use,,descriptive,"
INTERVIEWER: If no, SKIP to LSD.
",,,,NA,NA,NA,[dcdgu015] = '0' and [dcdgu016] = '0',,,NA,,NA,NA
dcdgu07,drug_use,,notes,Which did you use?,,,,NA,NA,NA,[dcdgu015] = '1' or [dcdgu016] = '1',,LH,NA,,NA,NA
dcdgu18,drug_use,,radio,"When you used solvents/inhalents the most, how often did you use it? 
","1, Tried fewer than 10 times | 2, Less than once a week | 3, Once or twice a week | 4, Three to five times a week | 5, Almost every day | 6, Two to three times a day | 7, More than three times daily | 9, Unknown",,,NA,NA,NA,[dcdgu015] = '1' or [dcdgu016] = '1',,LV,NA,,NA,NA
dcdgu19,drug_use,,dropdown,How old were you then?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu015] = '1' or [dcdgu016] = '1',,,NA,,NA,NA
dcdgu20,drug_use,,text,For how many months did you use solvents/inhalents that much?,,MONTHS,number,NA,NA,NA,[dcdgu015] = '1' or [dcdgu016] = '1',,,NA,,NA,NA
dcdgu21,drug_use,,dropdown,How old were you when you first tried solvents/inhalents?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu015] = '1' or [dcdgu016] = '1',,,NA,,NA,NA
cdgu10a,drug_use,,descriptive,"How old were you when you first used solvents/inhalents regularly, that is, at least three times a week?",,,,NA,NA,NA,[dcdgu015] = '1' or [dcdgu016] = '1',,,NA,,NA,NA
dcdgu022,drug_use,,radio,N/A,"7, N/A",,,NA,NA,NA,[dcdgu015] = '1' or [dcdgu016] = '1',,,NA,,NA,NA
dcdgu023,drug_use,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu015] = '1' or [dcdgu016] = '1',,,NA,,NA,NA
cdgu10,drug_use,,descriptive,"
CURRENT FREQUENCY

",,,,NA,NA,NA,[dcdgu015] = '1' or [dcdgu016] = '1',,,NA,,NA,NA
dcdgu024,drug_use,,radio,How often do you usually use solvents/inhalents?,"1, Tried fewer than 10 times | 2, Less than once a week | 3, Once or twice a week | 4, Three to five times a week | 5, Almost every day | 6, Two to three times a day | 7, More than three times daily | 9, Unknown",,,NA,NA,NA,[dcdgu015] = '1' or [dcdgu016] = '1',,LV,NA,,NA,NA
cdgu11,drug_use,,descriptive,"
If past use but no current use:
 When did you stop using solvents/inhalents?",,,,NA,NA,NA,[dcdgu015] = '1' or [dcdgu016] = '1',,,NA,,NA,NA
dcdgu025,drug_use,,text,N of Weeks,,WEEKS,number,NA,NA,NA,[dcdgu015] = '1' or [dcdgu016] = '1',,,NA,,NA,NA
dcdgu026,drug_use,,text,N of Months,,MONTHS,number,NA,NA,NA,[dcdgu015] = '1' or [dcdgu016] = '1',,,NA,,NA,NA
dcdgu027,drug_use,,text,N of Years,,YEARS,number,NA,NA,NA,[dcdgu015] = '1' or [dcdgu016] = '1',,,NA,,NA,NA
cdgu12,drug_use,,descriptive,"
CONSEQUENCES
",,,,NA,NA,NA,[dcdgu015] = '1' or [dcdgu016] = '1',,,NA,,NA,NA
dcdgu028,drug_use,,radio,"Did using solvents ever affect your health 
PROBE: Like kidney, liver, nerve, or lung problems?
","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu015] = '1' or [dcdgu016] = '1',,RH,NA,,NA,NA
cdgu13,drug_use,,descriptive,"
LSD AND OTHER HALLUCINOGENS (LIKE MUSHROOMS) 
",,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu029,drug_use,,radio,"Have you ever used LSD, mescaline, peyote, psilocybin, PCP, 'mushrooms,' 'acid,' 'dust,' or any other hallucinogen or psychedelic?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cdgu14,drug_use,,descriptive,"
INTERVIEWER: If no, SKIP to Stimulants.
",,,,NA,NA,NA,[dcdgu029] = '0',,,NA,,NA,NA
dcdgu030,drug_use,,notes,Which did you use?,,,,NA,NA,NA,[dcdgu029] = '1',,LH,NA,,NA,NA
dcdgu031,drug_use,,radio,"When you used hallucinogens the most, how often did you use it? 
","1, Tried fewer than 10 times | 2, Less than once a week | 3, Once or twice a week | 4, Three to five times a week | 5, Almost every day | 6, Two to three times a day | 7, More than three times daily | 9, Unknown",,,NA,NA,NA,[dcdgu029] = '1',,LV,NA,,NA,NA
dcdgu032,drug_use,,dropdown,How old were you then?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu029] = '1',,,NA,,NA,NA
dcdgu033,drug_use,,text,For how many months did you use hallucinogens that much?,,MONTHS,number,NA,NA,NA,[dcdgu029] = '1',,,NA,,NA,NA
dcdgu034,drug_use,,dropdown,How old were you when you first tried hallucinogens?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu029] = '1',,,NA,,NA,NA
cdgu15a,drug_use,,descriptive,"How old were you when you first used hallucinogens regularly, that is, at least three times a week?",,,,NA,NA,NA,[dcdgu029] = '1',,,NA,,NA,NA
dcdgu035,drug_use,,radio,N/A,"7, N/A",,,NA,NA,NA,[dcdgu029] = '1',,,NA,,NA,NA
dcdgu036,drug_use,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu029] = '1',,,NA,,NA,NA
cdgu15,drug_use,,descriptive,"
CURRENT FREQUENCY
",,,,NA,NA,NA,[dcdgu029] = '1',,,NA,,NA,NA
dcdgu037,drug_use,,radio,How often do you usually use hallucinogens?,"1, Tried fewer than 10 times | 2, Less than once a week | 3, Once or twice a week | 4, Three to five times a week | 5, Almost every day | 6, Two to three times a day | 7, More than three times daily | 9, Unknown",,,NA,NA,NA,[dcdgu029] = '1',,LV,NA,,NA,NA
cdgu16,drug_use,,descriptive,"
If past use but no current use:
 When did you stop using hallucinogens?",,,,NA,NA,NA,[dcdgu029] = '1',,,NA,,NA,NA
dcdgu038,drug_use,,text,N of Weeks,,WEEKS,number,NA,NA,NA,[dcdgu029] = '1',,,NA,,NA,NA
dcdgu039,drug_use,,text,N of Months,,MONTHS,number,NA,NA,NA,[dcdgu029] = '1',,,NA,,NA,NA
dcdgu040,drug_use,,text,N of Years,,YEARS,number,NA,NA,NA,[dcdgu029] = '1',,,NA,,NA,NA
cdgu17,drug_use,,descriptive,"
CONSEQUENCES
",,,,NA,NA,NA,[dcdgu029] = '1',,,NA,,NA,NA
dcdgu041,drug_use,,radio,Did you ever have an accident or injury when you'd been using hallucinogens?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu029] = '1',,,NA,dcdgu041,NA,NA
dcdgu042,drug_use,,radio,Were you ever brought to the hospital or emergency room after using hallucinogens?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu029] = '1',,,NA,dcdgu041,NA,NA
dcdgu043,drug_use,,radio,Has this happened just once or has it happened more than that?,"1, 1 time| 2, 2 or more times | 3, Unknown",,,NA,NA,NA,[dcdgu041] = '1' or [dcdgu042] = '1',,RH,NA,,NA,NA
cdgu18,drug_use,,descriptive,"

AMPHETAMINE-LIKE STIMULANTS 
(RX OVERUSE, DIET PILLS TO GET HIGH, ECSTACY, CRYSTAL METH)
",,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu044,drug_use,,radio,"Have you ever used stimulants like speed, diet pills, benzedrine, meth (methamphetamine), Dexedrine, or some other form of speed or 'uppers' either without a doctor's prescription or more than was prescribed?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cdgu19,drug_use,,descriptive,"
INTERVIEWER: If no, SKIP to Cocaine.
",,,,NA,NA,NA,[dcdgu044] = '0',,,NA,,NA,NA
dcdgu045,drug_use,,notes,Which did you use?,,,,NA,NA,NA,[dcdgu044] = '1',,LH,NA,,NA,NA
dcdgu046,drug_use,,radio,"When you used stimulants the most, how often did you use it? 
","1, Tried fewer than 10 times | 2, Less than once a week | 3, Once or twice a week | 4, Three to five times a week | 5, Almost every day | 6, Two to three times a day | 7, More than three times daily | 9, Unknown",,,NA,NA,NA,[dcdgu044] = '1',,LV,NA,,NA,NA
dcdgu047,drug_use,,dropdown,How old were you then?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu044] = '1',,,NA,,NA,NA
dcdgu048,drug_use,,dropdown,How old were you when you first tried stimulants?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu044] = '1',,,NA,,NA,NA
dcdgu049,drug_use,,text,"For how many months did you use stimulants that much, that is at least 3 times a week?",,MONTHS,number,NA,NA,NA,[dcdgu044] = '1',,,NA,,NA,NA
cdgu20a,drug_use,,descriptive,"How old were you when you first used stimulants regularly, that is, at least three times a week?",,,,NA,NA,NA,[dcdgu044] = '1',,,NA,,NA,NA
dcdgu050,drug_use,,radio,N/A,"7, N/A",,,NA,NA,NA,[dcdgu044] = '1',,,NA,,NA,NA
dcdgu051,drug_use,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu044] = '1',,,NA,,NA,NA
cdgu20,drug_use,,descriptive,"
CURRENT FREQUENCY
",,,,NA,NA,NA,[dcdgu044] = '1',,,NA,,NA,NA
dcdgu052,drug_use,,radio,How often do you usually use stimulants?,"1, Tried fewer than 10 times | 2, Less than once a week | 3, Once or twice a week | 4, Three to five times a week | 5, Almost every day | 6, Two to three times a day | 7, More than three times daily | 9, Unknown",,,NA,NA,NA,[dcdgu044] = '1',,LV,NA,,NA,NA
cdgu21,drug_use,,descriptive,"
If past use but no current use:
 When did you stop using stimulants?",,,,NA,NA,NA,[dcdgu044] = '1',,,NA,,NA,NA
dcdgu053,drug_use,,text,N of Weeks,,WEEKS,number,NA,NA,NA,[dcdgu044] = '1',,,NA,,NA,NA
dcdgu054,drug_use,,text,N of Months,,MONTHS,number,NA,NA,NA,[dcdgu044] = '1',,,NA,,NA,NA
dcdgu055,drug_use,,text,N of Years,,YEARS,number,NA,NA,NA,[dcdgu044] = '1',,,NA,,NA,NA
cdgu22,drug_use,,descriptive,"
CONSEQUENCES
",,,,NA,NA,NA,[dcdgu044] = '1',,,NA,,NA,NA
dcdgu056,drug_use,,radio,"When using stimulants, did you ever become unconscious?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu044] = '1',,,NA,dcdgu056,NA,NA
dcdgu057,drug_use,,radio,Did you ever get chest pains when using stimulants?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu044] = '1',,,NA,dcdgu056,NA,NA
dcdgu058,drug_use,,radio,"When using stimulants did your mind ever play tricks on you so you started to interpret ordinary things are having special meaning, or did you get suspicious or 'paranoid,' or have visions, hear voices, or have funny sensations?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu044] = '1',,,NA,dcdgu056,NA,NA
dcdgu059,drug_use,,radio,"When using stimulants, did you ever do violent things that were out of character for you?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu044] = '1',,,NA,dcdgu056,NA,NA
dcdgu060,drug_use,,radio,Did you ever use enough stimulants so you stayed awake for 36 hours straight or had to take sleeping pills or downers to get to sleep?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu044] = '1',,,NA,dcdgu056,NA,NA
cdgu23,drug_use,,descriptive,"

COCAINE/CRACK (POWDER, CRANK) 
",,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu061,drug_use,,radio,Have you ever used cocaine or 'crack'?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cdgu24,drug_use,,descriptive,"
INTERVIEWER: If no, SKIP to Sedatives/Tranquilizer Use.
",,,,NA,NA,NA,[dcdgu061] = '0',,,NA,,NA,NA
dcdgu062,drug_use,,notes,Which did you use?,,,,NA,NA,NA,[dcdgu061] = '1',,LH,NA,,NA,NA
dcdgu063,drug_use,,radio,How did you first try cocoaine?,"1, Snorting |2, Crack (or rock base)| 3, Freebasing | 4, Injection| 5, With heroin (speedballing)|6, Others (paste, etc)",,,NA,NA,NA,[dcdgu061] = '1',,LH,NA,,NA,NA
dcdgu064,drug_use,,radio,"When you were doing cocaine the most, how were you using it?","1, Snorting |2, Crack (or rock base)| 3, Freebasing | 4, Injection| 5, With heroin (speedballing)|6, Others (paste, etc)",,,NA,NA,NA,[dcdgu061] = '1',,LH,NA,,NA,NA
dcdgu065,drug_use,,dropdown,How old were you then?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu061] = '1',,,NA,,NA,NA
dcdgu066,drug_use,,radio,"When you used cocaine the most, how often did you use it?","1, Tried fewer than 10 times | 2, Less than once a week | 3, Once or twice a week | 4, Three to five times a week | 5, Almost every day | 6, Two to three times a day | 7, More than three times daily | 9, Unknown",,,NA,NA,NA,[dcdgu061] = '1',,LV,NA,,NA,NA
dcdgu067,drug_use,,text,For how many months did you use cocaine that much?,,MONTHS,number,NA,NA,NA,[dcdgu061] = '1',,,NA,,NA,NA
cdgu25,drug_use,,descriptive,"
CURRENT FREQUENCY
",,,,NA,NA,NA,[dcdgu061] = '1',,,NA,,NA,NA
dcdgu068,drug_use,,radio,How often to you usually use cocaine?,"1, Tried fewer than 10 times | 2, Less than once a week | 3, Once or twice a week | 4, Three to five times a week | 5, Almost every day | 6, Two to three times a day | 7, More than three times daily | 9, Unknown",,,NA,NA,NA,[dcdgu061] = '1',,LV,NA,,NA,NA
cdgu26,drug_use,,descriptive,"
If past use but no current use:
 When did you stop using cocaine?",,,,NA,NA,NA,[dcdgu061] = '1',,,NA,,NA,NA
dcdgu069,drug_use,,text,N of Weeks,,WEEKS,number,NA,NA,NA,[dcdgu061] = '1',,,NA,,NA,NA
dcdgu070,drug_use,,text,N of Months,,MONTHS,number,NA,NA,NA,[dcdgu061] = '1',,,NA,,NA,NA
dcdgu071,drug_use,,text,N of Years,,YEARS,number,NA,NA,NA,[dcdgu061] = '1',,,NA,,NA,NA
cdgu26a,drug_use,,descriptive,"How old were you when you first used cocaine regularly, that is, at least three times a week?",,,,NA,NA,NA,[dcdgu061] = '1',,,NA,,NA,NA
dcdgu072,drug_use,,radio,N/A,"7, N/A",,,NA,NA,NA,[dcdgu061] = '1',,,NA,,NA,NA
dcdgu073,drug_use,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu061] = '1',,,NA,,NA,NA
cdgu27,drug_use,,descriptive,"
CONSEQUENCES
",,,,NA,NA,NA,[dcdgu061] = '1',,,NA,,NA,NA
dcdgu074,drug_use,,radio,"When using cocaine, did you ever become unconscious?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu061] = '1',,,NA,dcdgu073,NA,NA
dcdgu075,drug_use,,radio,Did you ever get chest pains when using cocaine?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu061] = '1',,,NA,dcdgu073,NA,NA
dcdgu076,drug_use,,radio,"When using cocaine, did your mind ever play tricks on you so you started to think that ordinary things had special meaning, or did you get suspicious or 'paranoid,' or have visions, hear voices, or have funny sensations?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu061] = '1',,,NA,dcdgu073,NA,NA
dcdgu077,drug_use,,notes,Describe,,,,NA,NA,NA,[dcdgu076] = '1',,LH,NA,,NA,NA
dcdgu078,drug_use,,radio,"When using cocaine, did you ever do violent things that would be very unusual for you?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu061] = '1',,RH,NA,,NA,NA
dcdgu079,drug_use,,notes,Describe,,,,NA,NA,NA,[dcdgu078] = '1',,LH,NA,,NA,NA
cdgu28,drug_use,,descriptive,"

SEDATIVES, TRANQUILIZERS, HYPNOTICS, RX OVERUSE (LIKE ""DOWNERS"" E.G. VALIUM)
",,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu080,drug_use,,radio,"Have you ever used downers, or pills that made you sleepy or relaxed such as sleeping pills, barbiturates, Seconal, Quaaludes, Valium, Librium, alprazolam or Xanax? 

When you used downers have you ever taken five or more pills in a day without a doctor's supervision?  

Why did you take them? 

To help you to get to sleep? 

Was it because you had taken speed, amphetamines or another stimulant and you wanted to stop feeling high?
","1, Never used | 2, No, only limited use | 3, No, only to counteract other drugs | 4, Yes, has used three times the ordinary Rx | 9, Unknown",,,NA,NA,NA,,,LV,NA,,NA,NA
cdgu29,drug_use,,descriptive,"
INTERVIEWER: If no, SKIP to Narcotics.
",,,,NA,NA,NA,[dcdgu080] = '1',,,NA,,NA,NA
dcdgu081,drug_use,,notes,Which did you use?,,,,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,LH,NA,,NA,NA
cdgu30,drug_use,,descriptive,What did you use: (see below),,,,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,,NA,NA
dcdgu082,drug_use,,radio,Sedatives,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,dcdgu082,NA,NA
dcdgu083,drug_use,,radio,Barbituates,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,dcdgu082,NA,NA
dcdgu084,drug_use,,radio,Tranquilizers,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,dcdgu082,NA,NA
dcdgu085,drug_use,,radio,Combination of above,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,dcdgu082,NA,NA
dcdgu086,drug_use,,radio,Other,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,dcdgu082,NA,NA
dcdgu087,drug_use,,notes,Specify (Other),,,,NA,NA,NA,[dcdgu086] = '1',,LH,NA,,NA,NA
dcdgu088,drug_use,,radio,"When you used downers the most, how often did you use them?","1, Tried fewer than 10 times | 2, Less than once a week | 3, Once or twice a week | 4, Three to five times a week | 5, Almost every day | 6, Two to three times a day | 7, More than three times daily | 9, Unknown",,,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,LV,NA,,NA,NA
