Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
dcsoc014,social_anxiety,,radio,"You'd look silly, foolish, be laughed at, or do something embarrassing?","0, No | 1, Yes | 7, N/A | 9, Unk",,,NA,NA,NA,,,,NA,dcsoc014,NA,NA
dcsoc015,social_anxiety,,radio,You'd be the center of attention?,"0, No | 1, Yes | 7, N/A | 9, Unk",,,NA,NA,NA,,,,NA,dcsoc014,NA,NA
dcsoc016,social_anxiety,,radio,You'd look nervous or blush?,"0, No | 1, Yes | 7, N/A | 9, Unk",,,NA,NA,NA,,,,NA,dcsoc014,NA,NA
dcsoc017,social_anxiety,,radio,You'd make mistakes?,"0, No | 1, Yes | 7, N/A | 9, Unk",,,NA,NA,NA,,,,NA,dcsoc014,NA,NA
dcsoc018,social_anxiety,,notes,Why were you afraid or uncomfortable to be in these situations?,,,,NA,NA,NA,[dcsoc014] = '0' and [dcsoc015] = '0' and [dcsoc016] = '0' and [dcsoc017] = '0',,LH,NA,,NA,NA
csoc6,social_anxiety,,descriptive,"
INTERVIEWER: If only a performance situation is endorced, SKIP to Performance Fear category.
",,,,NA,NA,NA,([dcsoc001] = '0' and [dcsoc002] = '0' and [dcsoc003] = '0' and [dcsoc004] = '0' and [dcsoc005] = '0' and [dcsoc006] = '0' and [dcsoc007] = '0') and ([dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1'),,,NA,,NA,NA
csoc7,social_anxiety,,descriptive,"
SOCIAL FEAR CATEGORY
",,,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
csoc8a,social_anxiety,,descriptive,"
INTERVIEWER: List the worst social fear below.  Assist the participant in choosing a situation coded with some distress or avoidance. Record the number corresponding to the social situation.
",,,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
csoc8,social_anxiety,,descriptive,You said that you were very afraid or uncomfortable about (list social situations).  Which one of these things upsets you the most?,,,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
dcsoc020,social_anxiety,,text,Most distressing and avoided SOCIAL situation:,,,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
dcsoc020a,social_anxiety,,text,Most distressing and avoided SOCIAL code:,,CODE RESPONSE,number,1,12,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
csoc9,social_anxiety,,descriptive,"
INTERVIEWER: When you were most afraid of (social situations): 
",,,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
dcsoc021,social_anxiety,,radio,Were you much more scared of (insert situation) than other kids/teenagers your age?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,dcsoc021,NA,NA
dcsoc022,social_anxiety,,radio,"When you had to do (social situation), did you feel very nervous, scared, or upset?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,dcsoc021,NA,NA
dcsoc023,social_anxiety,,radio,Did being afraid of (social situation) keep you from doing things you should or wanted to do?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,dcsoc021,NA,NA
dcsoc024a,social_anxiety,,text,Example 1,,EXAMPLE,,NA,NA,NA,[dcsoc023] = '1',,RH,NA,,NA,NA
dcsoc024b,social_anxiety,,text,Example 2,,EXAMPLE,,NA,NA,NA,[dcsoc023] = '1',,RH,NA,,NA,NA
dcsoc024c,social_anxiety,,text,Example 3,,EXAMPLE,,NA,NA,NA,[dcsoc023] = '1',,RH,NA,,NA,NA
dcsoc025,social_anxiety,,radio,Was this fear so upsetting that you tried to get out of doing (social situation)?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,dcsoc025,NA,NA
dcsoc026,social_anxiety,,radio,Did you start to get nervous when you knew that you had to face (social situation)?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,dcsoc025,NA,NA
csoc10,social_anxiety,,descriptive,"
DISTRESS/IMPAIRMENT

Please look at  the thermometer on this card.


INTERVIEWER: Remind child how to use scale. 
",,,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
csoc11,social_anxiety,,descriptive,"
Participant Card 8 (Distress/Impairment)
",,,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
csoc12,social_anxiety,,descriptive,"
DISTRESS 
",,,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
dcsoc027,social_anxiety,,text,How much did having this fear upset or bother you?,,CODE RESPONSE,number,0,10,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
csoc13,social_anxiety,,descriptive,"
IMPAIRMENT

",,,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
dcsoc028,social_anxiety,,text,"How much did the fear you told me about cause problems for you at home, at school, or with your family or friends?",,CODE RESPONSE,number,0,10,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
dcsoc029,social_anxiety,,radio,Did you stay home from school because of your fear?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,RH,NA,,NA,NA
dcsoc030,social_anxiety,,text,How many days of school did you miss? (lifetime),,DAYS,number,NA,NA,NA,[dcsoc029] = '1',,,NA,,NA,NA
dcsoc031,social_anxiety,,radio,Did you ever avoid going to social events like birthday parties or other social activities because of your fear?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,RH,NA,,NA,NA
dcsoc032,social_anxiety,,text,How many times?,,TIMES,number,NA,NA,NA,[dcsoc031] = '1',,,NA,,NA,NA
csoc14,social_anxiety,,descriptive,"
ASSOCIATED CONDITIONS



MEDICAL
",,,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
dcsoc033,social_anxiety,,radio,Was your fear related to being embarrassed by a physical problem like stuttering or acne or eating problems?,"0, No | 1, Yes | 7, N/A | 9, Unk",,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,dcsoc033,NA,NA
dcsoc034,social_anxiety,,radio,Did you have this fear only when you had a serious physical problem/ illness?,"0, No | 1, Yes | 7, N/A | 9, Unk",,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,dcsoc033,NA,NA
dcsoc035,social_anxiety,,notes,Specify (Problem/Illness),,,,NA,NA,NA,[dcsoc033] = '1' or [dcsoc034] = '1',,LH,NA,,NA,NA
csoc15,social_anxiety,,descriptive,"
EPISODES/COURSE
",,,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
csoc16,social_anxiety,,descriptive,"
ONSET
",,,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
csoc17,social_anxiety,,descriptive,How old were you the first time you were afraid of (social situation)?,,,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
dcsoc036,social_anxiety,,radio,Always,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,LH,NA,,NA,NA
dcsoc037,social_anxiety,,dropdown,"Age

INTERVIEWER: If age unknown, translate from grade in school. 

","1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,RH,NA,,NA,NA
csoc18,social_anxiety,,descriptive,"
OFFSET
",,,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
dcsoc038,social_anxiety,,radio,Are you still afraid of (social situation listed)?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,RH,NA,,NA,NA
dcsoc039,social_anxiety,,dropdown,How old were you the last time you had this fear?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcsoc038] = '0',,,NA,,NA,NA
csoc19,social_anxiety,,descriptive,"
COURSE
",,,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,,NA,,NA,NA
dcsoc040,social_anxiety,,radio,"Since you were (age of onset), was there ever a time when you were not afraid of (social situation)?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,RH,NA,,NA,NA
csoc20,social_anxiety,,descriptive,What was the longest period of time that (social situation) did not bother you?,,,,NA,NA,NA,[dcsoc040] = '1',,,NA,,NA,NA
dcsoc041,social_anxiety,,text,N of Weeks,,WEEKS,number,NA,NA,NA,[dcsoc040] = '1',,RH,NA,,NA,NA
dcsoc042,social_anxiety,,text,N of Months,,MONTHS,number,NA,NA,NA,[dcsoc040] = '1',,RH,NA,,NA,NA
dcsoc043,social_anxiety,,text,N of Years,,YEARS,number,NA,NA,NA,[dcsoc040] = '1',,RH,NA,,NA,NA
dcsoc044,social_anxiety,,radio,Has this fear lasted for at least 6 months (most of the school year)?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1',,RH,NA,,NA,NA
csoc21,social_anxiety,,descriptive,"
INTERVIEWER: If no performance fear, SKIP to Help-Seeking Treatment.
",,,,NA,NA,NA,([dcsoc001] = '1' or [dcsoc002] = '1' or [dcsoc003] = '1' or [dcsoc004] = '1' or [dcsoc005] = '1' or [dcsoc006] = '1' or [dcsoc007] = '1')  and ([dcsoc008] = '0' and [dcsoc009] = '0' and [dcsoc010] = '0' and [dcsoc011] = '0' and [dcsoc012] = '0'),,,NA,,NA,NA
csoc22,social_anxiety,,descriptive,"
PERFORMANCE FEAR CATEGORY
",,,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
csoc22a,social_anxiety,,descriptive,"
INTERVIEWER: List the worst performance fear below.  Assist the participant in choosing a situation coded with some distress or avoidance. Record the number corresponding to the social situation.
",,,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
csoc23,social_anxiety,,descriptive,You said that you were very afraid or uncomfortable about (list performance situations).  Which one of these things upsets you the most?,,,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
csoc22b,social_anxiety,,descriptive,"
Participant Card 3 (Social Performance)
",,,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
dcsoc045,social_anxiety,,text,Most distressing and avoided PERFORMANCE situation:,,,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
dcsoc046,social_anxiety,,text,Most distressing and avoided PERFORMANCE code:,,CODE RESPONSE,number,8,12,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
csoc24,social_anxiety,,descriptive,"
INTERVIEWER: When you were most afraid of (performance situations): 
",,,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
dcsoc047,social_anxiety,,radio,Were you much more scared of (insert situation) than other kids/teenagers your age?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,dcsoc047,NA,NA
dcsoc048,social_anxiety,,radio,"When you had to do (performance situation), did you feel very nervous, scared, or upset?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,dcsoc047,NA,NA
dcsoc049,social_anxiety,,radio,Did being afraid of (performance situation) keep you from doing things you should or wanted to do?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,dcsoc047,NA,NA
dcsoc050a,social_anxiety,,text,Example 1,,EXAMPLE,,NA,NA,NA,[dcsoc049] = '1',,RH,NA,,NA,NA
dcsoc050b,social_anxiety,,text,Example 2,,EXAMPLE,,NA,NA,NA,[dcsoc049] = '1',,RH,NA,,NA,NA
dcsoc050c,social_anxiety,,text,Example 3,,EXAMPLE,,NA,NA,NA,[dcsoc049] = '1',,RH,NA,,NA,NA
dcsoc051,social_anxiety,,radio,Was this fear so upsetting that you tried to get out of doing (performance situation)?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,dcsoc051,NA,NA
dcsoc052,social_anxiety,,radio,Did you start to get nervous when you knew that you had to face (performance situation)?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,dcsoc051,NA,NA
csoc25,social_anxiety,,descriptive,"
DISTRESS/IMPAIRMENT

Please look at  the thermometer on this card.


INTERVIEWER: Remind child how to use scale. 
",,,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
csoc26,social_anxiety,,descriptive,"
Participant Card 8 (Distress/Impairment)
",,,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
csoc27,social_anxiety,,descriptive,"
DISTRESS 
",,,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
dcsoc053,social_anxiety,,dropdown,How much did having this fear upset or bother you?,"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
csoc28,social_anxiety,,descriptive,"
IMPAIRMENT

",,,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
dcsoc054,social_anxiety,,dropdown,"How much did the fear you have told me about cause problems for you at home, at school, or with your family or friends?","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
dcsoc055,social_anxiety,,radio,Did you stay home from school because of your fear?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,RH,NA,,NA,NA
dcsoc056,social_anxiety,,text,How many days of school did you miss? (lifetime),,DAYS,number,NA,NA,NA,[dcsoc055] = '1',,,NA,,NA,NA
dcsoc057,social_anxiety,,radio,Did you ever miss a game or performance (like a play or recital) because of your fear?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,RH,NA,,NA,NA
dcsoc058,social_anxiety,,text,How many times did you miss a game or performance?,,TIMES,number,NA,NA,NA,[dcsoc057] = '1',,,NA,,NA,NA
csoc29,social_anxiety,,descriptive,"
ASSOCIATED CONDITIONS



MEDICAL


",,,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
dcsoc059,social_anxiety,,radio,Was your fear related to being embarrassed by a physical problem like stuttering or acne or eating problems?,"0, No | 1, Yes | 7, N/A | 9, Unk",,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,dcsoc059,NA,NA
dcsoc060,social_anxiety,,radio,Did you have this fear only when you had a serious physical problem/ illness?,"0, No | 1, Yes | 7, N/A | 9, Unk",,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,dcsoc059,NA,NA
dcsoc061,social_anxiety,,notes,Specify (Problem/Illness),,,,NA,NA,NA,[dcsoc059] = '1' or [dcsoc060] = '1',,LH,NA,,NA,NA
csoc30,social_anxiety,,descriptive,"
EPISODES/COURSE
",,,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
csoc31,social_anxiety,,descriptive,"
ONSET
",,,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
csoc32,social_anxiety,,descriptive,How old were you the first time you were afraid of (performance situation)?,,,,NA,NA,NA,[dcsoc008] = '1' or [dcsoc009] = '1' or [dcsoc010] = '1' or [dcsoc011] = '1' or [dcsoc012] = '1',,,NA,,NA,NA
