Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
dcodd026,oppositional_defiant_disorder,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,,,RH,NA,,NA,NA
codd20,oppositional_defiant_disorder,,descriptive,"
OFFSET
",,,,NA,NA,NA,,,,NA,,NA,NA
dcodd027,oppositional_defiant_disorder,,radio,Do you still (list behaviors)?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
dcodd028,oppositional_defiant_disorder,,dropdown,How old were you the last time you did this behavior?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcodd027] = '0',,,NA,,NA,NA
codd21,oppositional_defiant_disorder,,descriptive,"
COURSE
",,,,NA,NA,NA,,,,NA,,NA,NA
dcodd029,oppositional_defiant_disorder,,radio,"Since you were (age of onset), was there ever a time when you did not (insert behavior)?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
codd21a,oppositional_defiant_disorder,,descriptive,What was the longest period of time that you did not do (list behavior)?,,,,NA,NA,NA,[dcodd029] = '1',,,NA,,NA,NA
dcodd030,oppositional_defiant_disorder,,text,N of Weeks,,WEEKS,number,NA,NA,NA,[dcodd029] = '1',,RH,NA,,NA,NA
dcodd031,oppositional_defiant_disorder,,text,N of Months,,MONTHS,number,NA,NA,NA,[dcodd029] = '1',,RH,NA,,NA,NA
dcodd032,oppositional_defiant_disorder,,text,N of Years,,YEARS,number,NA,NA,NA,[dcodd029] = '1',,RH,NA,,NA,NA
codd22,oppositional_defiant_disorder,,descriptive,"
HELP-SEEKING TREATMENT
",,,,NA,NA,NA,,,,NA,,NA,NA
dcodd033,oppositional_defiant_disorder,,radio,"Did anyone, like a teacher or family member, suggest that you get help for any of these behaviors?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcodd033,NA,NA
dcodd034,oppositional_defiant_disorder,,radio,Were you placed in special classes at school because of your (list symptoms)?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcodd033,NA,NA
dcodd035,oppositional_defiant_disorder,,radio,"Did you ever go to see a doctor, nurse, social worker, psychologist, school counselor, minister/priest or other professional to get help for (list behaviors)?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcodd033,NA,NA
codd24,oppositional_defiant_disorder,,descriptive,What kind of person/people did you get help from?,,,,NA,NA,NA,[dcodd035] = '1',,,NA,,NA,NA
codd23,oppositional_defiant_disorder,,descriptive,"
Participant Card 13 (Professional/Treatment)
",,,,NA,NA,NA,[dcodd035] = '1',,,NA,,NA,NA
dcodd036,oppositional_defiant_disorder,,text,Specify (Professional/Treatment 1),,PROFESSIONAL/TREATMENT,,NA,NA,NA,[dcodd035] = '1',,,NA,,NA,NA
dcodd037,oppositional_defiant_disorder,,text,Specify (Code 1),,CODE RESPONSE,number,NA,NA,NA,[dcodd035] = '1',,,NA,,NA,NA
dcodd038,oppositional_defiant_disorder,,text,Specify (Professional/Treatment 2),,PROFESSIONAL/TREATMENT,,NA,NA,NA,[dcodd035] = '1',,,NA,,NA,NA
dcodd039,oppositional_defiant_disorder,,text,Specify (Code 2),,CODE RESPONSE,number,NA,NA,NA,[dcodd035] = '1',,,NA,,NA,NA
dcodd040,oppositional_defiant_disorder,,text,Specify (Professional/Treatment 3),,PROFESSIONAL/TREATMENT,,NA,NA,NA,[dcodd035] = '1',,,NA,,NA,NA
dcodd041,oppositional_defiant_disorder,,text,Specify (Code 3),,CODE RESPONSE,number,NA,NA,NA,[dcodd035] = '1',,,NA,,NA,NA
codd25,oppositional_defiant_disorder,,descriptive,"
If from multiple people:
 Who did you get help from the first time?",,,,NA,NA,NA,[dcodd035] = '1',,,NA,,NA,NA
dcodd042,oppositional_defiant_disorder,,radio,N/A,"7, N/A",,,NA,NA,NA,[dcodd035] = '1',,,NA,,NA,NA
dcodd043,oppositional_defiant_disorder,,text,Specify (Professional/Treatment),,PROFESSIONAL/TREATMENT,,NA,NA,NA,[dcodd035] = '1',,,NA,,NA,NA
dcodd044,oppositional_defiant_disorder,,text,Specify (Code),,CODE RESPONSE,number,NA,NA,NA,[dcodd035] = '1',,,NA,,NA,NA
dcodd045,oppositional_defiant_disorder,,dropdown,How old were you the first time you got help?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcodd035] = '1',,,NA,,NA,NA
dcodd046,oppositional_defiant_disorder,,radio,Are you getting help now?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcodd035] = '1',,RH,NA,,NA,NA
dcodd047,oppositional_defiant_disorder,,dropdown,"If no, how old were you the last time you got help?","1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcodd046] = '0',,,NA,,NA,NA
dcodd048,oppositional_defiant_disorder,,notes,What did the professional(s) (doctors) say was the problem that you had  (diagnoses given)? List:,,,,NA,NA,NA,[dcodd035] = '1',,LH,NA,,NA,NA
codd26,oppositional_defiant_disorder,,descriptive,What kind of treatment(s) have you gotten...(Code all that apply)?,,,,NA,NA,NA,[dcodd035] = '1',,,NA,,NA,NA
dcodd049,oppositional_defiant_disorder,,radio,Out-patient (Seeing someone in an office),"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcodd035] = '1',,,NA,dcodd049,NA,NA
dcodd050,oppositional_defiant_disorder,,radio,In-patient (Staying in a hospital or a residential program),"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcodd035] = '1',,,NA,dcodd049,NA,NA
dcodd051,oppositional_defiant_disorder,,radio,Special classes at school,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcodd035] = '1',,,NA,dcodd049,NA,NA
dcodd052,oppositional_defiant_disorder,,radio,Other,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcodd035] = '1',,,NA,dcodd049,NA,NA
dcodd053,oppositional_defiant_disorder,,notes,Specify (Other),,,,NA,NA,NA,[dcodd052] = '1',,LH,NA,,NA,NA
dcodd054,oppositional_defiant_disorder,,radio,Medications *Refer to Medication Card,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcodd035] = '1',,RH,NA,,NA,NA
codd27,oppositional_defiant_disorder,,descriptive,"
Participant Card 9 (Medications)
",,,,NA,NA,NA,[dcodd054] = '1',,,NA,,NA,NA
dcodd055,oppositional_defiant_disorder,,text,Specify (Medication 1),,MEDICATION,,NA,NA,NA,[dcodd054] = '1',,,NA,,NA,NA
dcodd056,oppositional_defiant_disorder,,text,Specify (Code 1),,CODE RESPONSE,number,NA,NA,NA,[dcodd054] = '1',,,NA,,NA,NA
dcodd057,oppositional_defiant_disorder,,text,Specify (Medication 2),,MEDICATION,,NA,NA,NA,[dcodd054] = '1',,,NA,,NA,NA
dcodd058,oppositional_defiant_disorder,,text,Specify (Code 2),,CODE RESPONSE,number,NA,NA,NA,[dcodd054] = '1',,,NA,,NA,NA
dcodd059,oppositional_defiant_disorder,,text,Specify (Medication 3),,MEDICATION,,NA,NA,NA,[dcodd054] = '1',,,NA,,NA,NA
dcodd060,oppositional_defiant_disorder,,text,Specify (Code 3),,CODE RESPONSE,number,NA,NA,NA,[dcodd054] = '1',,,NA,,NA,NA
dcodd061,oppositional_defiant_disorder,,text,Specify (Medication 4),,MEDICATION,,NA,NA,NA,[dcodd054] = '1',,,NA,,NA,NA
dcodd062,oppositional_defiant_disorder,,text,Specify (Code 4),,CODE RESPONSE,number,NA,NA,NA,[dcodd054] = '1',,,NA,,NA,NA
codd_end,oppositional_defiant_disorder,,descriptive,"
INTERVIEWER: END Oppositional Defiant Disorder section.
",,,,NA,NA,NA,,,,NA,,NA,NA
