Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
dcalc040,alcohol_abusedependence,,radio,Have you ever been arrested because you had gotten into trouble with the police or you were drunk or had been drinking?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
dcalc041,alcohol_abusedependence,,dropdown,How old were you the first time this happened?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcalc040] = '1',,,NA,,NA,NA
dcalc042,alcohol_abusedependence,,text,How many times?,,TIMES,number,NA,NA,NA,[dcalc040] = '1',,,NA,,NA,NA
dcalc043,alcohol_abusedependence,,radio,"Have you been drinking in a situation where you could get hurt -like when using knives, riding a bike, crossing against traffic, swimming, or driving in a car?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
dcalc044,alcohol_abusedependence,,text,How many times?,,TIMES,number,NA,NA,NA,[dcalc043] = '1',,,NA,,NA,NA
dcalc045,alcohol_abusedependence,,radio,Did you actually get hurt in any of these situations?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc043] = '1',,RH,NA,,NA,NA
dcalc046,alcohol_abusedependence,,notes,Explain,,,,NA,NA,NA,[dcalc043] = '1',,LH,NA,,NA,NA
dcalc047,alcohol_abusedependence,,radio,Have you used alcohol while taking medications or drugs that you knew were dangerous to mix with alcohol?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
dcalc048,alcohol_abusedependence,,radio,"
INTERVIEWER: Did participant answer 'NO' to all Abuse probes?
","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc048,NA,NA
dcalc049,alcohol_abusedependence,,radio,"
INTERVIEWER: Frequency less than once/week?
","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc048,NA,NA
dcalc050,alcohol_abusedependence,,radio,"
INTERVIEWER: Quantity always two drinks or less?
","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc048,NA,NA
dcalc051,alcohol_abusedependence,,radio,"
INTERVIEWER: Never got drunk. 
","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc048,NA,NA
calc15,alcohol_abusedependence,,descriptive,"
INTERVIEWER: If YES to all, END Alcohol section.
",,,,NA,NA,NA,[dcalc048] = '1' and [dcalc049] = '1' and [dcalc050] = '1' and [dcalc051] = '1',,,NA,,NA,NA
calc16,alcohol_abusedependence,,descriptive,"

DEPENDENCE
",,,,NA,NA,NA,,,,NA,,NA,NA
dcalc052,alcohol_abusedependence,,radio,Have your parents or friends worried about your drinking?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc052,NA,NA
dcalc053,alcohol_abusedependence,,radio,Have you ever felt guilty about your drinking?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc052,NA,NA
dcalc054,alcohol_abusedependence,,radio,Did you ever feel that you should cut down on your drinking?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc052,NA,NA
dcalc055,alcohol_abusedependence,,radio,Have you ever tried to stop or cut down on drinking?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc052,NA,NA
dcalc056,alcohol_abusedependence,,dropdown,How old were you the first time?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcalc055] = '1',,,NA,,NA,NA
dcalc057,alcohol_abusedependence,,text,How many times have you tried to cut down or stop?,,TIMES,number,NA,NA,NA,[dcalc055] = '1',,,NA,,NA,NA
dcalc058,alcohol_abusedependence,,text,How many times have you tried to cut down and stop and found that you could not?,,TIMES,number,NA,NA,NA,[dcalc055] = '1',,,NA,,NA,NA
dcalc059,alcohol_abusedependence,,radio,Have you ever had so much to drink that you passed out?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc059,NA,NA
dcalc060,alcohol_abusedependence,,radio,Has this happened more than once?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc059] = '1',,,NA,dcalc059,NA,NA
dcalc061,alcohol_abusedependence,,dropdown,How old were you the first time this happened?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcalc059] = '1',,,NA,,NA,NA
dcalc062,alcohol_abusedependence,,radio,"Have you ever had a blackout (i.e., when you did not pass out, but you drank enough so that the next day you could not remember things you said or did)?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
dcalc063,alcohol_abusedependence,,text,How many times has this happened?,,TIMES,number,NA,NA,NA,[dcalc062] = '1',,,NA,,NA,NA
dcalc064,alcohol_abusedependence,,dropdown,How old were you the first time this happened?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcalc062] = '1',,,NA,,NA,NA
dcalc065,alcohol_abusedependence,,radio,Were there times when you drank more alcohol than you thought you would or planned to drink?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc065,NA,NA
dcalc066,alcohol_abusedependence,,radio,Were there ever times when you drank more often than you thought you would?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc065,NA,NA
dcalc067,alcohol_abusedependence,,radio,Has there ever been a period when you spent so much time drinking or recovering from the effects of alcohol that you had little time for anything else?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc065,NA,NA
dcalc068,alcohol_abusedependence,,radio,"In situations where you couldn't drink, did you ever have such a strong desire for alcohol that you couldn't think of anything else?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc065,NA,NA
dcalc069,alcohol_abusedependence,,radio,"When you couldn't get alcohol easily, did you worry about where you would get it?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc065,NA,NA
dcalc070,alcohol_abusedependence,,radio,"When you couldn't get alcohol easily, did you go to a lot of effort to get it?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc065,NA,NA
dcalc071,alcohol_abusedependence,,radio,Did you ever need to drink a lot more in order to get drunk?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc065,NA,NA
dcalc072,alcohol_abusedependence,,radio,Did you find that you could no longer get drunk on the amount you used to drink?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc065,NA,NA
dcalc073,alcohol_abusedependence,,radio,Have you ever given up or cut down on important activities - like sports or hanging out with friends or family - because of your drinking?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc065,NA,NA
dcalc074,alcohol_abusedependence,,radio,Has this happened more than once?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc073] = '1',,,NA,dcalc065,NA,NA
calc17,alcohol_abusedependence,,descriptive,"
EFFECTS ON MOOD
",,,,NA,NA,NA,,,,NA,,NA,NA
dcalc075,alcohol_abusedependence,,radio,"During this time, did you ever become sad, depressed, or more irritable?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc075,NA,NA
dcalc076,alcohol_abusedependence,,radio,"During this time, did you ever have thoughts about suicide or wanting to hurt yourself?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc075,NA,NA
calc18,alcohol_abusedependence,,descriptive,"

WITHDRAWAL AND MEDICAL CONSEQUENCES
",,,,NA,NA,NA,,,,NA,,NA,NA
dcalc077,alcohol_abusedependence,,radio,"When you didn't drink or when you cut down or stopped drinking, did you feel bad or sick?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
calc19,alcohol_abusedependence,,descriptive,Did you:,,,,NA,NA,NA,[dcalc077] = '1',,,NA,,NA,NA
dcacl078,alcohol_abusedependence,,radio,Have trouble sleeping?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc077] = '1',,,NA,dcacl078,NA,NA
dcalc079,alcohol_abusedependence,,radio,"Feel anxious, depressed, or irritable?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc077] = '1',,,NA,dcacl078,NA,NA
dcalc080,alcohol_abusedependence,,radio,Sweat?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc077] = '1',,,NA,dcacl078,NA,NA
dcalc081,alcohol_abusedependence,,radio,Heart beat fast?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc077] = '1',,,NA,dcacl078,NA,NA
dcalc082,alcohol_abusedependence,,radio,Have nausea or vomiting?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc077] = '1',,,NA,dcacl078,NA,NA
dcalc083,alcohol_abusedependence,,radio,Feel weak?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc077] = '1',,,NA,dcacl078,NA,NA
dcalc084,alcohol_abusedependence,,radio,Have headaches?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc077] = '1',,,NA,dcacl078,NA,NA
dcalc085,alcohol_abusedependence,,radio,Have the shakes (hands or trembling)?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc077] = '1',,,NA,dcacl078,NA,NA
dcalc086,alcohol_abusedependence,,radio,"See, feel or hear things that were not really there?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc077] = '1',,,NA,dcacl078,NA,NA
dcalc087,alcohol_abusedependence,,radio,Feel extremely shaky or very frightened or nervous?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc077] = '1',,,NA,dcacl078,NA,NA
dcalc088,alcohol_abusedependence,,radio,"Have fits, seizures, or convulsions, where you fell to the floor, and had difficulty remembering what happened?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc077] = '1',,,NA,dcacl078,NA,NA
dcalc089,alcohol_abusedependence,,radio,Ever have to have a drink to keep from having any of these symptoms or to make them go away?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc077] = '1',,,NA,dcacl078,NA,NA
dcalc090,alcohol_abusedependence,,radio,Did drinking cause you to have any physical health problems or did drinking make a problem worse?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcacl090,NA,NA
dcalc091,alcohol_abusedependence,,radio,Liver disease or jaundice (where your skin turned yellow)?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc090] = '1',,,NA,dcacl090,NA,NA
dcalc092,alcohol_abusedependence,,radio,Stomach disease or make you vomit blood?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc090] = '1',,,NA,dcacl090,NA,NA
dcalc093,alcohol_abusedependence,,radio,Cause your feet to tingle/feel numb for many hours?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc090] = '1',,,NA,dcacl090,NA,NA
dcalc094,alcohol_abusedependence,,radio,Memory problems even when you were not drinking (not blackouts)?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc090] = '1',,,NA,dcacl090,NA,NA
dcalc095,alcohol_abusedependence,,radio,Pancreatitis (inflammation of the pancreas)?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc090] = '1',,,NA,dcacl090,NA,NA
dcalc096,alcohol_abusedependence,,radio,"Heart damage (i.e., cardiomyopathy)?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc090] = '1',,,NA,dcacl090,NA,NA
dcalc097,alcohol_abusedependence,,radio,Did you continue to drink knowing that drinking caused you to have health problems?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc090] = '1',,,NA,dcacl090,NA,NA
dcalc098,alcohol_abusedependence,,radio,Did drinking cause any other health problem?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc090] = '1',,,NA,dcacl090,NA,NA
dcalc099,alcohol_abusedependence,,notes,Specify (Illness),,,,NA,NA,NA,[dcalc098] = '1',,LH,NA,,NA,NA
calc20,alcohol_abusedependence,,descriptive,"
INTERVIEWER: If NO to all abuse/dependence questions, END Alcohol section.
",,,,NA,NA,NA,[dcalc027]= '0' and [dcalc028]= '0' and [dcalc029]= '0' and [dcalc030]= '0'  and [dcalc031]= '0' and [dcalc034]= '0' and [dcalc036]= '0' and [dcalc038]= '0' and [dcalc040]= '0' and [dcalc043]= '0' and [dcalc047]= '0' and [dcalc052]= '0' and [dcalc053]= '0' and [dcalc054]= '0' and [dcalc055]= '0' and [dcalc059]= '0' and [dcalc062]= '0' and [dcalc065]= '0' and [dcalc066]= '0' and [dcalc067]= '0' and [dcalc068]= '0' and [dcalc069]= '0' and [dcalc070]= '0' and [dcalc071]= '0' and [dcalc072]= '0' and [dcalc073]= '0' and [dcalc075]= '0' and [dcalc076]= '0' and [dcalc077]= '0' and [dcalc090]= '0',,,NA,,NA,NA
calc21,alcohol_abusedependence,,descriptive,"
COURSE


ONSET
",,,,NA,NA,NA,,,,NA,,NA,NA
dcalc100,alcohol_abusedependence,,dropdown,You reported that (list some abuse/dependence symptoms from above). How old were you the very first time you had these problems?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,,,,NA,,NA,NA
dcalc101,alcohol_abusedependence,,dropdown,"
OFFSET

How old were you the last time you had these problems?","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,,,,NA,,NA,NA
calc23,alcohol_abusedependence,,descriptive,"
COURSE
",,,,NA,NA,NA,,,,NA,,NA,NA
dcalc102,alcohol_abusedependence,,radio,Did you ever have three (or more) of these problems in the same year?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
dcalc103,alcohol_abusedependence,,dropdown,How old were you the first time you had three (or more) of these problems in the same year?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcalc102] = '1',,,NA,,NA,NA
calc24,alcohol_abusedependence,,descriptive,"
DISTRESS

Please look at the thermometer/scale. 

INTERVIEWER: Remind child how to use scale, if necessary.
",,,,NA,NA,NA,,,,NA,,NA,NA
calc25,alcohol_abusedependence,,descriptive,"
Participant Card 8 (Distress/Impairment)
",,,,NA,NA,NA,,,,NA,,NA,NA
calc26,alcohol_abusedependence,,descriptive,"
DISTRESS 
",,,,NA,NA,NA,,,,NA,,NA,NA
dcalc104,alcohol_abusedependence,,dropdown,How much did your drinking upset or bother you?,"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,NA,,,,NA,,NA,NA
calc27,alcohol_abusedependence,,descriptive,"
IMPAIRMENT 
",,,,NA,NA,NA,,,,NA,,NA,NA
dcalc105,alcohol_abusedependence,,dropdown,"How much have the things you have told me about caused problems for you at home, at school, or with your family or friends?","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,NA,,,,NA,,NA,NA
calc28,alcohol_abusedependence,,descriptive,"
HELP-SEEKING TREATMENT (Lifetime)
",,,,NA,NA,NA,,,,NA,,NA,NA
dcalc106,alcohol_abusedependence,,radio,Did you or your parents ever try to find help from a doctor or other professional for (list symptoms)?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc106,NA,NA
