Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
dcadd010,attention_deficit_hyperactivity_disorder,,radio,"Have you often left chores, homework or other work unfinished even when you meant to get them done, and understood how to do them?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cadd11,attention_deficit_hyperactivity_disorder,,descriptive,"
INTERVIEWER: If no to all, SKIP to Hyperactivity/Impulsivity.
",,,,NA,NA,NA,[dcadd001] = '0' and [dcadd002] = '0' and [dcadd003] = '0' and [dcadd004] = '0' and [dcadd005] = '0' and [dcadd006] = '0' and [dcadd007] = '0' and [dcadd008] = '0' and [dcadd009] = '0' and [dcadd010] = '0',,,NA,,NA,NA
cadd12,attention_deficit_hyperactivity_disorder,,descriptive,"

You had several concentration and attention difficulties, such as (key phrases for first 3 items endorsed above). 

",,,,NA,NA,NA,[dcadd001] = '1' or [dcadd002] = '1' or [dcadd003] = '1' or [dcadd004] = '1' or [dcadd005] = '1' or [dcadd006] = '1' or [dcadd007] = '1' or [dcadd008] = '1' or [dcadd009] = '1' or [dcadd010] = '1',,,NA,,NA,NA
dcadd011,attention_deficit_hyperactivity_disorder,,dropdown,About how old were you the first time (you had any of these difficulties)?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcadd001] = '1' or [dcadd002] = '1' or [dcadd003] = '1' or [dcadd004] = '1' or [dcadd005] = '1' or [dcadd006] = '1' or [dcadd007] = '1' or [dcadd008] = '1' or [dcadd009] = '1' or [dcadd010] = '1',,,NA,,NA,NA
dcadd012,attention_deficit_hyperactivity_disorder,,radio,"If 'All my life' or 'As long as I can remember', or age unknown, 
Probe: Was it before you were seven?  Did you have these problems in kindergarten or first grade? 
","1, Before seven year old | 2, Not before seven years old | 9, Unknown",,,NA,NA,NA,[dcadd001] = '1' or [dcadd002] = '1' or [dcadd003] = '1' or [dcadd004] = '1' or [dcadd005] = '1' or [dcadd006] = '1' or [dcadd007] = '1' or [dcadd008] = '1' or [dcadd009] = '1' or [dcadd010] = '1',,LH,NA,,NA,NA
dcadd013,attention_deficit_hyperactivity_disorder,,radio,"Did you have these problems for six months or more? 
Probe: like for most of a school year?
","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd001] = '1' or [dcadd002] = '1' or [dcadd003] = '1' or [dcadd004] = '1' or [dcadd005] = '1' or [dcadd006] = '1' or [dcadd007] = '1' or [dcadd008] = '1' or [dcadd009] = '1' or [dcadd010] = '1',,RH,NA,,NA,NA
cadd12a,attention_deficit_hyperactivity_disorder,,descriptive,Did you have these difficulties:,,,,NA,NA,NA,[dcadd001] = '1' or [dcadd002] = '1' or [dcadd003] = '1' or [dcadd004] = '1' or [dcadd005] = '1' or [dcadd006] = '1' or [dcadd007] = '1' or [dcadd008] = '1' or [dcadd009] = '1' or [dcadd010] = '1',,,NA,,NA,NA
dcadd014,attention_deficit_hyperactivity_disorder,,radio,With your parents?,"0, No| 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd001] = '1' or [dcadd002] = '1' or [dcadd003] = '1' or [dcadd004] = '1' or [dcadd005] = '1' or [dcadd006] = '1' or [dcadd007] = '1' or [dcadd008] = '1' or [dcadd009] = '1' or [dcadd010] = '1',,RH,NA,dcadd014,NA,NA
dcadd015,attention_deficit_hyperactivity_disorder,,radio,With your teachers?,"0, No| 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd001] = '1' or [dcadd002] = '1' or [dcadd003] = '1' or [dcadd004] = '1' or [dcadd005] = '1' or [dcadd006] = '1' or [dcadd007] = '1' or [dcadd008] = '1' or [dcadd009] = '1' or [dcadd010] = '1',,RH,NA,dcadd014,NA,NA
dcadd016,attention_deficit_hyperactivity_disorder,,radio,With other adults?,"0, No| 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd001] = '1' or [dcadd002] = '1' or [dcadd003] = '1' or [dcadd004] = '1' or [dcadd005] = '1' or [dcadd006] = '1' or [dcadd007] = '1' or [dcadd008] = '1' or [dcadd009] = '1' or [dcadd010] = '1',,RH,NA,dcadd014,NA,NA
dcadd017,attention_deficit_hyperactivity_disorder,,radio,At school?,"0, No| 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd001] = '1' or [dcadd002] = '1' or [dcadd003] = '1' or [dcadd004] = '1' or [dcadd005] = '1' or [dcadd006] = '1' or [dcadd007] = '1' or [dcadd008] = '1' or [dcadd009] = '1' or [dcadd010] = '1',,RH,NA,dcadd014,NA,NA
dcadd018,attention_deficit_hyperactivity_disorder,,radio,At home?,"0, No| 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd001] = '1' or [dcadd002] = '1' or [dcadd003] = '1' or [dcadd004] = '1' or [dcadd005] = '1' or [dcadd006] = '1' or [dcadd007] = '1' or [dcadd008] = '1' or [dcadd009] = '1' or [dcadd010] = '1',,RH,NA,dcadd014,NA,NA
dcadd019,attention_deficit_hyperactivity_disorder,,radio,Do you still have a lot of difficulty with concentration and attention?,"0, No| 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd001] = '1' or [dcadd002] = '1' or [dcadd003] = '1' or [dcadd004] = '1' or [dcadd005] = '1' or [dcadd006] = '1' or [dcadd007] = '1' or [dcadd008] = '1' or [dcadd009] = '1' or [dcadd010] = '1',,RH,NA,dcadd014,NA,NA
cadd13,attention_deficit_hyperactivity_disorder,,descriptive,How old were you the last time you had a period of six months or longer when you had a lot of difficulty with concentration or attention?,,,,NA,NA,NA,[dcadd019] = '0',,,NA,,NA,NA
dcadd020,attention_deficit_hyperactivity_disorder,,radio,Unknown,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd019] = '0',,RH,NA,,NA,NA
dcadd021,attention_deficit_hyperactivity_disorder,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcadd019] = '0',,RH,NA,,NA,NA
cadd14,attention_deficit_hyperactivity_disorder,,descriptive,About how many years altogether (did you have/have you had) these difficulties?,,,,NA,NA,NA,[dcadd019] = '0',,,NA,,NA,NA
dcadd022,attention_deficit_hyperactivity_disorder,,radio,Unknown,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd019] = '0',,RH,NA,,NA,NA
dcadd023,attention_deficit_hyperactivity_disorder,,dropdown,Years,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",YEARS,autocomplete,NA,NA,NA,[dcadd019] = '0',,RH,NA,,NA,NA
cadd15,attention_deficit_hyperactivity_disorder,,descriptive,"

Everyone has times when they are very active.  I would now like to ask you whether you ever had times when you had a lot more trouble than most people with being very restless, fidgety, or impatient. 


GENERAL PROBES-HYPERACTIVITY/IMPULSIVITY
",,,,NA,NA,NA,,,,NA,,NA,NA
cadd16,attention_deficit_hyperactivity_disorder,,descriptive,"
Runs or Climbs Excessively
",,,,NA,NA,NA,,,,NA,,NA,NA
dcadd024,attention_deficit_hyperactivity_disorder,,radio,"Have you often been very active even when you were not supposed to be - for example, climbing on things or running around - even after being asked to keep still?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cadd17,attention_deficit_hyperactivity_disorder,,descriptive,"
Always on the  Go
",,,,NA,NA,NA,,,,NA,,NA,NA
dcadd025,attention_deficit_hyperactivity_disorder,,radio,"Are you always 'on the go', or do you move around as if you are 'driven by a motor'?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cadd18,attention_deficit_hyperactivity_disorder,,descriptive,"
Difficulty Playing Quietly
",,,,NA,NA,NA,,,,NA,,NA,NA
dcadd026,attention_deficit_hyperactivity_disorder,,radio,"Have you had trouble playing quietly or doing quiet activities, like reading or being read to, for more than a few minutes at a time?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cadd19,attention_deficit_hyperactivity_disorder,,descriptive,"
Fidgeting
",,,,NA,NA,NA,,,,NA,,NA,NA
dcadd027,attention_deficit_hyperactivity_disorder,,radio,Have you often fidgeted with your hands or feet or wiggled in your seat?  Have you had a hard time sitting still?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cadd20,attention_deficit_hyperactivity_disorder,,descriptive,"
Difficulty Staying Seated 
",,,,NA,NA,NA,,,,NA,,NA,NA
dcadd028,attention_deficit_hyperactivity_disorder,,radio,"Did you often get up from your seat when you were not supposed to - like at dinner, at school, or religious services?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cadd21,attention_deficit_hyperactivity_disorder,,descriptive,"
Talks Excessively 
",,,,NA,NA,NA,,,,NA,,NA,NA
dcadd029,attention_deficit_hyperactivity_disorder,,radio,Were you often extremely talkative? (Did you talk more than other people your age?),"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cadd22,attention_deficit_hyperactivity_disorder,,descriptive,"
Blurts Out Answers
",,,,NA,NA,NA,,,,NA,,NA,NA
dcadd030,attention_deficit_hyperactivity_disorder,,radio,Did you often blurt out answers to other people's questions even before they finished speaking?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cadd23,attention_deficit_hyperactivity_disorder,,descriptive,"
Interrupts Others 
",,,,NA,NA,NA,,,,NA,,NA,NA
dcadd031,attention_deficit_hyperactivity_disorder,,radio,Did you often interrupt people or abruptly join other people's conversations without being asked to do so?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cadd24,attention_deficit_hyperactivity_disorder,,descriptive,"
Trouble Waiting for Turn 
",,,,NA,NA,NA,,,,NA,,NA,NA
dcadd032,attention_deficit_hyperactivity_disorder,,radio,"Did you have a lot of trouble waiting your turn - for example, was it very hard for you to wait in a line or to wait for a teacher to call on you in class before you spoke out loud?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cadd25,attention_deficit_hyperactivity_disorder,,descriptive,"
INTERVIEWER: If no positive attention or hyperactivity symptoms, END Attention Deficit Hyperactivity section.
",,,,NA,NA,NA,([dcadd001] = '0' and [dcadd002] = '0' and [dcadd003] = '0' and [dcadd004] = '0' and [dcadd005] = '0' and [dcadd006] = '0' and [dcadd007] = '0' and [dcadd008] = '0' and [dcadd009] = '0' and [dcadd010] = '0') and ([dcadd024] = '0' and [dcadd025] = '0' and [dcadd026] = '0' and [dcadd027] = '0' and [dcadd028] = '0' and [dcadd029] = '0' and [dcadd030] = '0' and [dcadd031] = '0' and [dcadd032] = '0'),,,NA,,NA,NA
cadd26,attention_deficit_hyperactivity_disorder,,descriptive,"
INTERVIEWER: If no hyperactivity symptoms, SKIP to Episodes/Course.
",,,,NA,NA,NA,([dcadd001] = '1' or [dcadd002] = '1' or [dcadd003] = '1' or [dcadd004] = '1' or [dcadd005] = '1' or [dcadd006] = '1' or [dcadd007] = '1' or [dcadd008] = '1' or [dcadd009] = '1' or [dcadd010] = '1') and ([dcadd024] = '0' and [dcadd025] = '0' and [dcadd026] = '0' and [dcadd027] = '0' and [dcadd028] = '0' and [dcadd029] = '0' and [dcadd030] = '0' and [dcadd031] = '0' and [dcadd032] = '0'),,,NA,,NA,NA
cadd27,attention_deficit_hyperactivity_disorder,,descriptive,"

You had several difficulties with restlessness and impatience, such as (key phrases for first 3 items endorsed above). 

",,,,NA,NA,NA,[dcadd024] = '1' or [dcadd025] = '1' or [dcadd026] = '1' or [dcadd027] = '1' or [dcadd028] = '1' or [dcadd029] = '1' or [dcadd030] = '1' or [dcadd031] = '1' or [dcadd032] = '1',,,NA,,NA,NA
dcadd033,attention_deficit_hyperactivity_disorder,,dropdown,About how old were you the first time (you had any of these difficulties)?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcadd024] = '1' or [dcadd025] = '1' or [dcadd026] = '1' or [dcadd027] = '1' or [dcadd028] = '1' or [dcadd029] = '1' or [dcadd030] = '1' or [dcadd031] = '1' or [dcadd032] = '1',,,NA,,NA,NA
dcadd034,attention_deficit_hyperactivity_disorder,,radio,"If 'All my life' or 'As long as I can remember', or age unknown, 
Probe: Was it before you were seven?  Did you have these problems in kindergarten or first grade? 
","1, Before seven year old | 2, Not before seven years old | 9, Unknown",,,NA,NA,NA,[dcadd024] = '1' or [dcadd025] = '1' or [dcadd026] = '1' or [dcadd027] = '1' or [dcadd028] = '1' or [dcadd029] = '1' or [dcadd030] = '1' or [dcadd031] = '1' or [dcadd032] = '1',,LH,NA,,NA,NA
dcadd035,attention_deficit_hyperactivity_disorder,,radio,"Did you have these problems for six months or more? 
Probe: like for most of a school year? 
","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd024] = '1' or [dcadd025] = '1' or [dcadd026] = '1' or [dcadd027] = '1' or [dcadd028] = '1' or [dcadd029] = '1' or [dcadd030] = '1' or [dcadd031] = '1' or [dcadd032] = '1',,RH,NA,,NA,NA
cadd28,attention_deficit_hyperactivity_disorder,,descriptive,Did you have these difficulties:,,,,NA,NA,NA,[dcadd024] = '1' or [dcadd025] = '1' or [dcadd026] = '1' or [dcadd027] = '1' or [dcadd028] = '1' or [dcadd029] = '1' or [dcadd030] = '1' or [dcadd031] = '1' or [dcadd032] = '1',,,NA,,NA,NA
dcadd036,attention_deficit_hyperactivity_disorder,,radio,With your parents?,"0, No| 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd024] = '1' or [dcadd025] = '1' or [dcadd026] = '1' or [dcadd027] = '1' or [dcadd028] = '1' or [dcadd029] = '1' or [dcadd030] = '1' or [dcadd031] = '1' or [dcadd032] = '1',,RH,NA,dcadd036,NA,NA
dcadd037,attention_deficit_hyperactivity_disorder,,radio,With your teachers?,"0, No| 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd024] = '1' or [dcadd025] = '1' or [dcadd026] = '1' or [dcadd027] = '1' or [dcadd028] = '1' or [dcadd029] = '1' or [dcadd030] = '1' or [dcadd031] = '1' or [dcadd032] = '1',,RH,NA,dcadd036,NA,NA
dcadd038,attention_deficit_hyperactivity_disorder,,radio,With other adults?,"0, No| 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd024] = '1' or [dcadd025] = '1' or [dcadd026] = '1' or [dcadd027] = '1' or [dcadd028] = '1' or [dcadd029] = '1' or [dcadd030] = '1' or [dcadd031] = '1' or [dcadd032] = '1',,RH,NA,dcadd036,NA,NA
dcadd039,attention_deficit_hyperactivity_disorder,,radio,At school?,"0, No| 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd024] = '1' or [dcadd025] = '1' or [dcadd026] = '1' or [dcadd027] = '1' or [dcadd028] = '1' or [dcadd029] = '1' or [dcadd030] = '1' or [dcadd031] = '1' or [dcadd032] = '1',,RH,NA,dcadd036,NA,NA
dcadd040,attention_deficit_hyperactivity_disorder,,radio,At home?,"0, No| 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd024] = '1' or [dcadd025] = '1' or [dcadd026] = '1' or [dcadd027] = '1' or [dcadd028] = '1' or [dcadd029] = '1' or [dcadd030] = '1' or [dcadd031] = '1' or [dcadd032] = '1',,RH,NA,dcadd036,NA,NA
dcadd041,attention_deficit_hyperactivity_disorder,,radio,Do you still have a lot of difficulty with restlessness and impatience?,"0, No| 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd024] = '1' or [dcadd025] = '1' or [dcadd026] = '1' or [dcadd027] = '1' or [dcadd028] = '1' or [dcadd029] = '1' or [dcadd030] = '1' or [dcadd031] = '1' or [dcadd032] = '1',,RH,NA,dcadd036,NA,NA
cadd29,attention_deficit_hyperactivity_disorder,,descriptive,"If no, how old were you the last time you had a period of six months or longer when you had a lot of difficulty with restlessness and impatience?",,,,NA,NA,NA,[dcadd041] = '0',,,NA,,NA,NA
dcadd042,attention_deficit_hyperactivity_disorder,,radio,Unknown,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd041] = '0',,RH,NA,,NA,NA
dcadd043,attention_deficit_hyperactivity_disorder,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcadd041] = '0',,RH,NA,,NA,NA
cadd30,attention_deficit_hyperactivity_disorder,,descriptive,About how many years altogether (did you have/have you had) these difficulties?,,,,NA,NA,NA,[dcadd041] = '0',,,NA,,NA,NA
dcadd044,attention_deficit_hyperactivity_disorder,,radio,Unknown,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd041] = '0',,RH,NA,,NA,NA
dcadd045,attention_deficit_hyperactivity_disorder,,dropdown,Years,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",YEARS,autocomplete,NA,NA,NA,[dcadd041] = '0',,RH,NA,,NA,NA
cadd31,attention_deficit_hyperactivity_disorder,,descriptive,"
EPISODES/COURSE
",,,,NA,NA,NA,,,,NA,,NA,NA
cadd32,attention_deficit_hyperactivity_disorder,,descriptive,"
ONSET
",,,,NA,NA,NA,,,,NA,,NA,NA
cadd32a,attention_deficit_hyperactivity_disorder,,descriptive,How old were you the first time you did these (list behaviors)?,,,,NA,NA,NA,,,,NA,,NA,NA
dcadd046,attention_deficit_hyperactivity_disorder,,radio,Always,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
dcadd047,attention_deficit_hyperactivity_disorder,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,,,RH,NA,,NA,NA
cadd33,attention_deficit_hyperactivity_disorder,,descriptive,"
OFFSET
",,,,NA,NA,NA,,,,NA,,NA,NA
dcadd048,attention_deficit_hyperactivity_disorder,,radio,Do you still have any of these (list behaviors)?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
dcadd049,attention_deficit_hyperactivity_disorder,,dropdown,How old were you the last time you did this behavior?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcadd048] = '0',,,NA,,NA,NA
cadd34,attention_deficit_hyperactivity_disorder,,descriptive,"
COURSE
",,,,NA,NA,NA,,,,NA,,NA,NA
dcadd050,attention_deficit_hyperactivity_disorder,,radio,"Since you were (age of onset), was there ever a time when you were not (behavior)?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cadd34a,attention_deficit_hyperactivity_disorder,,descriptive,What was the longest period of time that (list behavior) did not bother you?,,,,NA,NA,NA,[dcadd050] = '1',,,NA,,NA,NA
dcadd051,attention_deficit_hyperactivity_disorder,,text,N of Weeks,,WEEKS,number,NA,NA,NA,[dcadd050] = '1',,RH,NA,,NA,NA
dcadd052,attention_deficit_hyperactivity_disorder,,text,N of Months,,MONTHS,number,NA,NA,NA,[dcadd050] = '1',,RH,NA,,NA,NA
dcadd053,attention_deficit_hyperactivity_disorder,,text,N of Years,,YEARS,number,NA,NA,NA,[dcadd050] = '1',,RH,NA,,NA,NA
cadd35,attention_deficit_hyperactivity_disorder,,descriptive,"
DISTRESS/IMPAIRMENT

Please look at the thermometer/scale. Remind child how to use scale, if necessary.
",,,,NA,NA,NA,,,,NA,,NA,NA
cadd36,attention_deficit_hyperactivity_disorder,,descriptive,"
Participant Card 8 (Distress/Impairment)
",,,,NA,NA,NA,,,,NA,,NA,NA
cadd37,attention_deficit_hyperactivity_disorder,,descriptive,"
DISTRESS 
",,,,NA,NA,NA,,,,NA,,NA,NA
dcadd054,attention_deficit_hyperactivity_disorder,,dropdown,How much did having thoughts/behaviors upset or bother you? How much did you ever feel upset or disappointed with yourself because of your thoughts/behaivors?,"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,NA,,,,NA,,NA,NA
cadd38,attention_deficit_hyperactivity_disorder,,descriptive,"
IMPAIRMENT

",,,,NA,NA,NA,,,,NA,,NA,NA
dcadd055,attention_deficit_hyperactivity_disorder,,dropdown,"Family: Did your family seem upset, angry, or annoyed with you because of your difficulties?","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,NA,,,,NA,,NA,NA
dcadd056,attention_deficit_hyperactivity_disorder,,dropdown,Socially (with peers):  Did these behaviors/inattention bother your friends?,"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,NA,,,,NA,,NA,NA
dcadd057,attention_deficit_hyperactivity_disorder,,dropdown,School:  Did teachers or classmates complain about your inattention/behavior?,"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,NA,,,,NA,,NA,NA
dcadd057a,attention_deficit_hyperactivity_disorder,,notes,Specify:,,,,NA,NA,NA,,,LH,NA,,NA,NA
dcadd058,attention_deficit_hyperactivity_disorder,,radio,"Did you stay home from school because of your difficulties with inattention or overactivity?  
(Probe:  Were you sent home?)
","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
dcadd059,attention_deficit_hyperactivity_disorder,,text,How many days of school did you miss because of your difficulties with attention or overactivity? (lifetime),,DAYS,number,NA,NA,NA,[dcadd058] = '1',,,NA,,NA,NA
cadd39,attention_deficit_hyperactivity_disorder,,descriptive,"
GLOBAL IMPAIRMENT
",,,,NA,NA,NA,,,,NA,,NA,NA
